,can0_ESP_v_Signal [Unit_KiloMeterPerHour],can0_ESP_Bremsdruck [Unit_Bar],can0_ESP_Laengsbeschl [Unit_MeterPerSeconSquar]
91229,21.27,0.0,0.09375
91230,21.35,0.0,0.09375
91231,21.35,0.0,0.09375
91232,21.39,0.0,0.1875
91233,21.39,0.0,0.1875
91234,21.39,0.0,0.1875
91235,21.39,0.0,0.1875
91236,21.46,0.0,0.1875
91237,21.46,0.0,0.1875
91238,21.43,0.2999999999999972,0.1875
91239,21.43,0.2999999999999972,0.1875
91240,21.42,0.0,0.28125
91241,21.42,0.0,0.28125
91242,21.38,0.0,0.28125
91243,21.38,0.0,0.28125
91244,21.42,0.0,0.28125
91245,21.42,0.0,0.28125
91246,21.5,0.0,0.28125
91247,21.5,0.0,0.28125
91248,21.54,0.0,0.28125
91249,21.54,0.0,0.28125
91250,21.65,0.0,0.28125
91251,21.65,0.0,0.28125
91252,21.72,0.0,0.375
91253,21.72,0.0,0.375
91254,21.67,0.0,0.375
91255,21.67,0.0,0.375
91256,21.66,0.0,0.375
91257,21.66,0.0,0.375
91258,21.7,0.0,0.46875
91259,21.7,0.0,0.46875
91260,21.69,0.0,0.46875
91261,21.69,0.0,0.46875
91262,21.76,0.0,0.46875
91263,21.76,0.0,0.46875
91264,21.8,0.0,0.46875
91265,21.8,0.0,0.46875
91266,21.91,0.2999999999999972,0.46875
91267,21.91,0.2999999999999972,0.46875
91268,21.99,0.0,0.5625
91269,21.99,0.0,0.5625
91270,22.03,0.0,0.5625
91271,22.03,0.0,0.5625
91272,22.1,0.0,0.5625
91273,22.1,0.0,0.5625
91274,22.11,0.0,0.65625
91275,22.11,0.0,0.65625
91276,22.2,0.0,0.65625
91277,22.2,0.0,0.65625
91278,22.19,0.2999999999999972,0.65625
91279,22.19,0.2999999999999972,0.65625
91280,22.25,0.0,0.78125
91281,22.25,0.0,0.78125
91282,22.32,0.0,0.78125
91283,22.32,0.0,0.78125
91284,22.39,0.0,0.875
91285,22.39,0.0,0.875
91286,22.51,0.0,0.875
91287,22.51,0.0,0.875
91288,22.6,0.2999999999999972,0.875
91289,22.6,0.2999999999999972,0.875
91290,22.7,0.0,0.96875
91291,22.7,0.0,0.96875
91292,22.76,0.0,0.96875
91293,22.76,0.0,0.96875
91294,22.86,0.2999999999999972,0.96875
91295,22.86,0.2999999999999972,0.96875
91296,22.93,0.0,1.0625
91297,22.93,0.0,1.0625
91298,22.95,0.0,1.0625
91299,22.95,0.0,1.0625
91300,23.07,0.0,1.0625
91301,23.07,0.0,1.0625
91302,23.15,0.0,1.0625
91303,23.15,0.0,1.0625
91304,23.16,0.0,1.0625
91305,23.16,0.0,1.0625
91306,23.23,0.0,1.0625
91307,23.23,0.0,1.0625
91308,23.32,0.0,1.0625
91309,23.32,0.0,1.0625
91310,23.37,0.2999999999999972,1.0625
91311,23.37,0.2999999999999972,1.0625
91312,23.48,0.2999999999999972,1.0625
91313,23.48,0.2999999999999972,1.0625
91314,23.55,0.0,1.15625
91315,23.55,0.0,1.15625
91316,23.67,0.0,1.15625
91317,23.67,0.0,1.15625
91318,23.74,0.2999999999999972,1.15625
91319,23.74,0.2999999999999972,1.15625
91320,23.8,0.0,1.15625
91321,23.8,0.0,1.15625
91322,23.89,0.0,1.15625
91323,23.89,0.0,1.15625
91324,23.95,0.0,1.15625
91325,23.95,0.0,1.15625
91326,24.04,0.0,1.15625
91327,24.04,0.0,1.15625
91328,24.1,0.0,1.15625
91329,24.1,0.0,1.15625
91330,24.18,0.0,1.15625
91331,24.18,0.0,1.15625
91332,24.24,0.0,1.0625
91333,24.24,0.0,1.0625
91334,24.31,0.0,1.0625
91335,24.31,0.0,1.0625
91336,24.4,0.0,1.0625
91337,24.4,0.0,1.0625
91338,24.49,0.0,1.0625
91339,24.49,0.0,1.0625
91340,24.53,0.0,1.0625
91341,24.53,0.0,1.0625
91342,24.6,0.2999999999999972,1.0625
91343,24.6,0.2999999999999972,1.0625
91344,24.66,0.0,1.0625
91345,24.66,0.0,1.0625
91346,24.72,0.0,1.0625
91347,24.72,0.0,1.0625
91348,24.81,0.0,1.0625
91349,24.81,0.0,1.0625
91350,24.77,0.0,0.96875
91351,24.77,0.0,0.96875
91352,24.85,0.0,0.96875
91353,24.85,0.0,0.96875
91354,24.88,0.0,0.96875
91355,24.88,0.0,0.96875
91356,24.98,0.0,0.96875
91357,24.98,0.0,0.96875
91358,25.04,0.2999999999999972,0.96875
91359,25.04,0.2999999999999972,0.96875
91360,25.04,0.0,0.96875
91361,25.04,0.0,0.96875
91362,25.17,0.0,0.96875
91363,25.17,0.0,0.96875
91364,25.16,0.0,0.96875
91365,25.16,0.0,0.96875
91366,25.25,0.0,0.96875
91367,25.25,0.0,0.96875
91368,25.31,0.0,0.875
91369,25.31,0.0,0.875
91370,25.39,0.0,0.875
91371,25.39,0.0,0.875
91372,25.39,0.0,0.875
91373,25.39,0.0,0.875
91374,25.57,0.0,0.875
91375,25.57,0.0,0.875
91376,25.57,0.0,0.875
91377,25.57,0.0,0.875
91378,25.57,0.0,0.875
91379,25.62,0.0,0.875
91380,25.62,0.0,0.875
91381,25.65,0.0,0.875
91382,25.65,0.0,0.875
91383,25.74,0.0,0.875
91384,25.74,0.0,0.875
91385,25.81,0.0,0.875
91386,25.81,0.0,0.875
91387,25.84,0.0,0.875
91388,25.84,0.0,0.875
91389,25.9,0.0,0.875
91390,25.9,0.0,0.875
91391,25.94,0.0,0.875
91392,25.94,0.0,0.875
91393,26.11,0.0,0.875
91394,26.11,0.0,0.875
91395,26.08,0.0,0.875
91396,26.08,0.0,0.875
91397,26.15,0.0,0.875
91398,26.15,0.0,0.875
91399,26.26,0.0,0.875
91400,26.26,0.0,0.875
91401,26.21,0.0,0.875
91402,26.21,0.0,0.875
91403,26.3,0.0,0.875
91404,26.3,0.0,0.875
91405,26.39,0.0,0.875
91406,26.39,0.0,0.875
91407,26.38,0.0,0.875
91408,26.38,0.0,0.875
91409,26.43,0.0,0.875
91410,26.43,0.0,0.875
91411,26.48,0.0,0.875
91412,26.48,0.0,0.875
91413,26.54,0.0,0.875
91414,26.54,0.0,0.875
91415,26.61,0.0,0.875
91416,26.61,0.0,0.875
91417,26.65,0.0,0.875
91418,26.65,0.0,0.875
91419,26.7,0.0,0.875
91420,26.7,0.0,0.875
91421,26.79,0.0,0.875
91422,26.79,0.0,0.875
91423,26.83,0.0,0.875
91424,26.83,0.0,0.875
91425,26.89,0.0,0.875
91426,26.89,0.0,0.875
91427,26.94,0.0,0.875
91428,26.94,0.0,0.875
91429,26.97,0.0,0.875
91430,26.97,0.0,0.875
91431,26.99,0.0,0.875
91432,26.99,0.0,0.875
91433,27.13,0.0,0.875
91434,27.13,0.0,0.875
91435,27.13,0.0,0.875
91436,27.13,0.0,0.875
91437,27.16,0.0,0.875
91438,27.16,0.0,0.875
91439,27.25,0.0,0.78125
91440,27.25,0.0,0.78125
91441,27.29,0.0,0.78125
91442,27.29,0.0,0.78125
91443,27.37,0.2999999999999972,0.78125
91444,27.37,0.2999999999999972,0.78125
91445,27.35,0.0,0.78125
91446,27.35,0.0,0.78125
91447,27.43,0.0,0.78125
91448,27.43,0.0,0.78125
91449,27.5,0.0,0.78125
91450,27.5,0.0,0.78125
91451,27.55,0.0,0.78125
91452,27.55,0.0,0.78125
91453,27.61,0.0,0.78125
91454,27.61,0.0,0.78125
91455,27.64,0.0,0.78125
91456,27.64,0.0,0.78125
91457,27.7,0.0,0.78125
91458,27.7,0.0,0.78125
91459,27.69,0.0,0.78125
91460,27.69,0.0,0.78125
91461,27.73,0.0,0.78125
91462,27.73,0.0,0.78125
91463,27.8,0.0,0.78125
91464,27.8,0.0,0.78125
91465,27.82,0.0,0.78125
91466,27.82,0.0,0.78125
91467,27.87,0.0,0.78125
91468,27.87,0.0,0.78125
91469,27.92,0.0,0.78125
91470,27.92,0.0,0.78125
91471,27.98,0.0,0.78125
91472,27.98,0.0,0.78125
91473,27.98,0.0,0.78125
91474,28.01,0.0,0.65625
91475,28.01,0.0,0.65625
91476,28.05,0.0,0.65625
91477,28.05,0.0,0.65625
91478,28.08,0.0,0.65625
91479,28.08,0.0,0.65625
91480,28.08,0.0,0.65625
91481,28.12,0.0,0.65625
91482,28.12,0.0,0.65625
91483,28.13,0.0,0.65625
91484,28.13,0.0,0.65625
91485,28.19,0.0,0.65625
91486,28.19,0.0,0.65625
91487,28.17,0.0,0.65625
91488,28.17,0.0,0.65625
91489,28.2,0.0,0.5625
91490,28.2,0.0,0.5625
91491,28.23,0.0,0.5625
91492,28.23,0.0,0.5625
91493,28.28,0.0,0.5625
91494,28.28,0.0,0.5625
91495,28.28,0.0,0.5625
91496,28.32,0.0,0.5625
91497,28.32,0.0,0.5625
91498,28.31,0.0,0.5625
91499,28.31,0.0,0.5625
91500,28.4,0.0,0.5625
91501,28.4,0.0,0.5625
91502,28.4,0.0,0.5625
91503,28.39,0.0,0.46875
91504,28.39,0.0,0.46875
91505,28.41,0.0,0.46875
91506,28.41,0.0,0.46875
91507,28.45,0.0,0.46875
91508,28.45,0.0,0.46875
91509,28.48,0.0,0.46875
91510,28.48,0.0,0.46875
91511,28.51,0.2999999999999972,0.46875
91512,28.51,0.2999999999999972,0.46875
91513,28.5,0.0,0.46875
91514,28.5,0.0,0.46875
91515,28.5,0.0,0.46875
91516,28.5,0.0,0.46875
91517,28.53,0.0,0.46875
91518,28.53,0.0,0.46875
91519,28.54,0.0,0.46875
91520,28.54,0.0,0.46875
91521,28.54,0.0,0.46875
91522,28.59,0.0,0.46875
91523,28.59,0.0,0.46875
91524,28.63,0.0,0.46875
91525,28.63,0.0,0.46875
91526,28.66,0.0,0.46875
91527,28.66,0.0,0.46875
91528,28.66,0.2999999999999972,0.46875
91529,28.66,0.2999999999999972,0.46875
91530,28.65,0.0,0.46875
91531,28.65,0.0,0.46875
91532,28.72,0.0,0.46875
91533,28.72,0.0,0.46875
91534,28.72,0.0,0.375
91535,28.72,0.0,0.375
91536,28.71,0.0,0.375
91537,28.71,0.0,0.375
91538,28.76,0.0,0.375
91539,28.76,0.0,0.375
91540,28.77,0.0,0.375
91541,28.77,0.0,0.375
91542,28.77,0.0,0.375
91543,28.77,0.0,0.375
91544,28.73,0.0,0.375
91545,28.73,0.0,0.375
91546,28.76,0.0,0.28125
91547,28.76,0.0,0.28125
91548,28.81,0.0,0.28125
91549,28.81,0.0,0.28125
91550,28.77,0.0,0.28125
91551,28.77,0.0,0.28125
91552,28.83,0.0,0.28125
91553,28.83,0.0,0.28125
91554,28.83,0.0,0.28125
91555,28.83,0.0,0.28125
91556,28.84,0.0,0.28125
91557,28.84,0.0,0.28125
91558,28.81,0.2999999999999972,0.28125
91559,28.81,0.2999999999999972,0.28125
91560,28.83,0.0,0.28125
91561,28.83,0.0,0.28125
91562,28.84,0.2999999999999972,0.1875
91563,28.84,0.2999999999999972,0.1875
91564,28.84,0.2999999999999972,0.1875
91565,28.8,0.0,0.1875
91566,28.8,0.0,0.1875
91567,28.81,0.0,0.1875
91568,28.81,0.0,0.1875
91569,28.81,0.0,0.1875
91570,28.82,0.0,0.1875
91571,28.82,0.0,0.1875
91572,28.82,0.2999999999999972,0.1875
91573,28.82,0.2999999999999972,0.1875
91574,28.84,0.0,0.1875
91575,28.84,0.0,0.1875
91576,28.82,0.0,0.1875
91577,28.82,0.0,0.1875
91578,28.85,0.0,0.1875
91579,28.85,0.0,0.1875
91580,28.82,0.0,0.1875
91581,28.82,0.0,0.1875
91582,28.82,0.0,0.1875
91583,28.82,0.0,0.1875
91584,28.88,0.0,0.1875
91585,28.88,0.0,0.1875
91586,28.81,0.0,0.1875
91587,28.81,0.0,0.1875
91588,28.82,0.0,0.09375
91589,28.82,0.0,0.09375
91590,28.78,0.0,0.09375
91591,28.78,0.0,0.09375
91592,28.8,0.0,0.09375
91593,28.8,0.0,0.09375
91594,28.69,0.0,0.09375
91595,28.69,0.0,0.09375
91596,28.67,0.0,0.09375
91597,28.67,0.0,0.09375
91598,28.7,0.0,0.0
91599,28.7,0.0,0.0
91600,28.67,0.0,0.0
91601,28.67,0.0,0.0
91602,28.64,0.0,0.0
91603,28.64,0.0,0.0
91604,28.5,0.0,0.0
91605,28.5,0.0,0.0
91606,28.25,0.0,0.0
91607,28.25,0.0,0.0
91608,28.43,0.0,0.0
91609,28.43,0.0,0.0
91610,28.89,0.0,-0.09375
91611,28.89,0.0,-0.09375
91612,28.59,0.2999999999999972,-0.1875
91613,28.59,0.2999999999999972,-0.1875
91614,28.35,0.0,-0.1875
91615,28.35,0.0,-0.1875
91616,28.56,0.0,-0.1875
91617,28.56,0.0,-0.1875
91618,28.48,0.0,-0.09375
91619,28.48,0.0,-0.09375
91620,28.48,0.0,-0.09375
91621,28.32,0.0,-0.09375
91622,28.32,0.0,-0.09375
91623,28.42,0.0,-0.1875
91624,28.42,0.0,-0.1875
91625,28.39,0.0,-0.1875
91626,28.39,0.0,-0.1875
91627,28.26,0.0,-0.09375
91628,28.26,0.0,-0.09375
91629,28.33,0.0,-0.09375
91630,28.33,0.0,-0.09375
91631,28.35,0.0,-0.09375
91632,28.35,0.0,-0.09375
91633,28.28,0.0,-0.09375
91634,28.28,0.0,-0.09375
91635,28.43,0.0,-0.09375
91636,28.43,0.0,-0.09375
91637,28.4,0.0,-0.09375
91638,28.4,0.0,-0.09375
91639,28.32,0.0,-0.09375
91640,28.32,0.0,-0.09375
91641,28.38,0.0,-0.09375
91642,28.38,0.0,-0.09375
91643,28.32,0.2999999999999972,-0.1875
91644,28.32,0.2999999999999972,-0.1875
91645,28.3,0.0,-0.1875
91646,28.3,0.0,-0.1875
91647,28.34,0.2999999999999972,-0.1875
91648,28.34,0.2999999999999972,-0.1875
91649,28.21,0.0,-0.1875
91650,28.21,0.0,-0.1875
91651,28.25,0.0,-0.1875
91652,28.25,0.0,-0.1875
91653,28.3,0.0,-0.1875
91654,28.3,0.0,-0.1875
91655,28.24,0.0,-0.1875
91656,28.24,0.0,-0.1875
91657,28.09,0.0,-0.1875
91658,28.09,0.0,-0.1875
91659,28.2,0.0,-0.1875
91660,28.2,0.0,-0.1875
91661,28.17,0.0,-0.09375
91662,28.17,0.0,-0.09375
91663,28.21,0.0,-0.09375
91664,28.21,0.0,-0.09375
91665,27.91,0.2999999999999972,-0.09375
91666,27.91,0.2999999999999972,-0.09375
91667,28.06,0.2999999999999972,-0.09375
91668,28.06,0.2999999999999972,-0.09375
91669,28.29,0.2999999999999972,-0.09375
91670,28.29,0.2999999999999972,-0.09375
91671,27.99,0.2999999999999972,-0.09375
91672,27.99,0.2999999999999972,-0.09375
91673,27.94,0.8999999999999986,-0.09375
91674,27.94,0.8999999999999986,-0.09375
91675,27.73,3.6000000000000014,-0.09375
91676,27.73,3.6000000000000014,-0.09375
91677,27.67,3.299999999999997,-0.09375
91678,27.67,3.299999999999997,-0.09375
91679,27.99,3.0,-0.1875
91680,27.99,3.0,-0.1875
91681,27.64,4.199999999999996,-0.1875
91682,27.64,4.199999999999996,-0.1875
91683,27.22,5.6999999999999975,-0.28125
91684,27.22,5.6999999999999975,-0.28125
91685,27.5,6.600000000000001,-0.375
91686,27.5,6.600000000000001,-0.375
91687,27.63,7.1999999999999975,-0.46875
91688,27.63,7.1999999999999975,-0.46875
91689,27.17,8.100000000000001,-0.5625
91690,27.17,8.100000000000001,-0.5625
91691,26.89,9.0,-0.65625
91692,26.89,9.0,-0.65625
91693,27.04,9.9,-0.875
91694,27.04,9.9,-0.875
91695,27.21,10.799999999999995,-0.96875
91696,27.21,10.799999999999995,-0.96875
91697,26.65,12.0,-1.15625
91698,26.65,12.0,-1.15625
91699,26.9,12.9,-1.25
91700,26.9,12.9,-1.25
91701,26.6,13.799999999999995,-1.46875
91702,26.6,13.799999999999995,-1.46875
91703,26.36,13.799999999999995,-1.5625
91704,26.36,13.799999999999995,-1.5625
91705,26.46,13.799999999999995,-1.75
91706,26.46,13.799999999999995,-1.75
91707,26.44,13.799999999999995,-1.9375
91708,26.44,13.799999999999995,-1.9375
91709,25.95,13.799999999999995,-1.9375
91710,25.95,13.799999999999995,-1.9375
91711,25.82,13.799999999999995,-2.03125
91712,25.82,13.799999999999995,-2.03125
91713,25.93,13.799999999999995,-2.03125
91714,25.93,13.799999999999995,-2.03125
91715,25.6,13.799999999999995,-2.03125
91716,25.6,13.799999999999995,-2.03125
91717,25.54,13.799999999999995,-2.15625
91718,25.54,13.799999999999995,-2.15625
91719,25.29,13.799999999999995,-2.15625
91720,25.29,13.799999999999995,-2.15625
91721,24.99,13.799999999999995,-2.15625
91722,24.99,13.799999999999995,-2.15625
91723,25.12,13.799999999999995,-2.25
91724,25.12,13.799999999999995,-2.25
91725,24.72,13.799999999999995,-2.15625
91726,24.72,13.799999999999995,-2.15625
91727,24.54,13.5,-2.15625
91728,24.54,13.5,-2.15625
91729,24.58,13.5,-2.15625
91730,24.58,13.5,-2.15625
91731,24.22,13.5,-2.15625
91732,24.22,13.5,-2.15625
91733,24.24,13.5,-2.15625
91734,24.24,13.5,-2.15625
91735,23.97,13.5,-2.15625
91736,23.97,13.5,-2.15625
91737,23.75,13.5,-2.15625
91738,23.75,13.5,-2.15625
91739,23.91,13.5,-2.15625
91740,23.91,13.5,-2.15625
91741,23.54,13.5,-2.15625
91742,23.54,13.5,-2.15625
91743,23.36,13.799999999999995,-2.15625
91744,23.36,13.799999999999995,-2.15625
91745,23.33,13.799999999999995,-2.15625
91746,23.33,13.799999999999995,-2.15625
91747,23.03,13.799999999999995,-2.15625
91748,23.03,13.799999999999995,-2.15625
91749,22.99,13.799999999999995,-2.15625
91750,22.99,13.799999999999995,-2.15625
91751,22.82,13.799999999999995,-2.15625
91752,22.82,13.799999999999995,-2.15625
91753,22.51,13.799999999999995,-2.15625
91754,22.51,13.799999999999995,-2.15625
91755,22.51,13.799999999999995,-2.15625
91756,22.51,13.799999999999995,-2.15625
91757,22.17,13.799999999999995,-2.25
91758,22.17,13.799999999999995,-2.25
91759,22.1,13.799999999999995,-2.25
91760,22.1,13.799999999999995,-2.25
91761,22.0,13.5,-2.25
91762,22.0,13.5,-2.25
91763,21.78,13.5,-2.25
91764,21.78,13.5,-2.25
91765,21.7,13.5,-2.25
91766,21.7,13.5,-2.25
91767,21.54,13.5,-2.25
91768,21.54,13.5,-2.25
91769,21.34,13.5,-2.25
91770,21.34,13.5,-2.25
91771,21.19,13.5,-2.25
91772,21.19,13.5,-2.25
91773,21.08,13.5,-2.25
91774,21.08,13.5,-2.25
91775,20.98,13.5,-2.25
91776,20.98,13.5,-2.25
91777,20.81,13.199999999999996,-2.25
91778,20.81,13.199999999999996,-2.25
91779,20.75,12.6,-2.25
91780,20.75,12.6,-2.25
91781,20.69,11.4,-2.25
91782,20.69,11.4,-2.25
91783,20.4,10.799999999999995,-2.25
91784,20.4,10.799999999999995,-2.25
91785,20.27,10.5,-2.15625
91786,20.27,10.5,-2.15625
91787,20.07,10.5,-2.03125
91788,20.07,10.5,-2.03125
91789,20.0,10.5,-1.9375
91790,20.0,10.5,-1.9375
91791,19.82,10.5,-1.9375
91792,19.82,10.5,-1.9375
91793,19.73,10.5,-1.84375
91794,19.73,10.5,-1.84375
91795,19.63,10.5,-1.84375
91796,19.63,10.5,-1.84375
91797,19.43,10.5,-1.84375
91798,19.43,10.5,-1.84375
91799,19.34,10.5,-1.84375
91800,19.34,10.5,-1.84375
91801,19.22,10.5,-1.84375
91802,19.22,10.5,-1.84375
91803,19.16,10.5,-1.84375
91804,19.16,10.5,-1.84375
91805,19.01,10.5,-1.84375
91806,19.01,10.5,-1.84375
91807,18.89,10.5,-1.84375
91808,18.89,10.5,-1.84375
91809,18.78,10.5,-1.84375
91810,18.78,10.5,-1.84375
91811,18.57,10.799999999999995,-1.84375
91812,18.57,10.799999999999995,-1.84375
91813,18.47,10.799999999999995,-1.75
91814,18.47,10.799999999999995,-1.75
91815,18.44,10.799999999999995,-1.75
91816,18.44,10.799999999999995,-1.75
91817,18.08,10.799999999999995,-1.75
91818,18.08,10.799999999999995,-1.75
91819,17.87,10.799999999999995,-1.65625
91820,17.87,10.799999999999995,-1.65625
91821,17.98,10.5,-1.65625
91822,17.98,10.5,-1.65625
91823,17.62,10.5,-1.5625
91824,17.62,10.5,-1.5625
91825,17.69,10.5,-1.65625
91826,17.69,10.5,-1.65625
91827,17.55,10.199999999999996,-1.65625
91828,17.55,10.199999999999996,-1.65625
91829,17.25,9.9,-1.65625
91830,17.25,9.9,-1.65625
91831,17.48,9.6,-1.65625
91832,17.48,9.6,-1.65625
91833,17.22,8.699999999999996,-1.65625
91834,17.22,8.699999999999996,-1.65625
91835,16.98,7.5,-1.65625
91836,16.98,7.5,-1.65625
91837,17.32,6.600000000000001,-1.65625
91838,17.32,6.600000000000001,-1.65625
91839,17.07,5.399999999999999,-1.5625
91840,17.07,5.399999999999999,-1.5625
91841,16.9,4.199999999999996,-1.46875
91842,16.9,4.199999999999996,-1.46875
91843,16.8,2.6999999999999957,-1.34375
91844,16.8,2.6999999999999957,-1.34375
91845,17.11,1.1999999999999993,-1.25
91846,17.11,1.1999999999999993,-1.25
91847,17.19,0.5999999999999979,-1.15625
91848,17.19,0.5999999999999979,-1.15625
91849,16.95,0.5999999999999979,-1.0625
91850,16.95,0.5999999999999979,-1.0625
91851,16.740000000000002,0.0,-0.96875
91852,16.740000000000002,0.0,-0.96875
91853,16.87,0.0,-0.78125
91854,16.87,0.0,-0.78125
91855,16.87,0.0,-0.78125
91856,16.63,0.0,-0.65625
91857,16.63,0.0,-0.65625
91858,16.51,0.0,-0.5625
91859,16.51,0.0,-0.5625
91860,16.82,0.0,-0.5625
91861,16.82,0.0,-0.5625
91862,16.57,0.0,-0.46875
91863,16.57,0.0,-0.46875
91864,16.42,0.0,-0.46875
91865,16.42,0.0,-0.46875
91866,16.76,0.0,-0.46875
91867,16.76,0.0,-0.46875
91868,16.43,0.0,-0.46875
91869,16.43,0.0,-0.46875
91870,16.34,0.0,-0.46875
91871,16.34,0.0,-0.46875
91872,16.41,0.0,-0.375
91873,16.41,0.0,-0.375
91874,16.35,0.0,-0.375
91875,16.35,0.0,-0.375
91876,16.72,0.0,-0.28125
91877,16.72,0.0,-0.28125
91878,16.62,0.0,-0.28125
91879,16.62,0.0,-0.28125
91880,16.32,0.0,-0.28125
91881,16.32,0.0,-0.28125
91882,16.44,0.0,-0.1875
91883,16.44,0.0,-0.1875
91884,16.47,0.0,-0.1875
91885,16.47,0.0,-0.1875
91886,16.37,0.0,-0.1875
91887,16.37,0.0,-0.1875
91888,16.48,0.0,-0.1875
91889,16.48,0.0,-0.1875
91890,16.37,0.0,-0.28125
91891,16.37,0.0,-0.28125
91892,16.31,0.0,-0.28125
91893,16.31,0.0,-0.28125
91894,16.43,0.0,-0.28125
91895,16.43,0.0,-0.28125
91896,16.26,0.0,-0.28125
91897,16.26,0.0,-0.28125
91898,16.25,0.0,-0.1875
91899,16.25,0.0,-0.1875
91900,16.36,0.0,-0.1875
91901,16.36,0.0,-0.1875
91902,16.13,0.0,-0.1875
91903,16.13,0.0,-0.1875
91904,15.95,0.0,-0.09375
91905,15.95,0.0,-0.09375
91906,16.25,0.0,-0.09375
91907,16.25,0.0,-0.09375
91908,16.0,0.0,-0.09375
91909,16.0,0.0,-0.09375
91910,15.8,0.0,0.0
91911,15.8,0.0,0.0
91912,15.88,0.0,0.0
91913,15.88,0.0,0.0
91914,16.01,0.0,-0.09375
91915,16.01,0.0,-0.09375
91916,16.14,0.0,-0.09375
91917,16.14,0.0,-0.09375
91918,16.1,0.0,-0.1875
91919,16.1,0.0,-0.1875
91920,16.06,0.0,-0.1875
91921,16.06,0.0,-0.1875
91922,16.080000000000002,0.0,-0.28125
91923,16.080000000000002,0.0,-0.28125
91924,15.99,0.0,-0.28125
91925,15.99,0.0,-0.28125
91926,15.89,0.0,-0.28125
91927,15.89,0.0,-0.28125
91928,15.73,0.0,-0.28125
91929,15.73,0.0,-0.28125
91930,15.94,0.0,-0.1875
91931,15.94,0.0,-0.1875
91932,16.01,0.0,-0.1875
91933,16.01,0.0,-0.1875
91934,15.82,0.0,-0.1875
91935,15.82,0.0,-0.1875
91936,15.85,0.0,-0.09375
91937,15.85,0.0,-0.09375
91938,15.6,0.0,-0.09375
91939,15.6,0.0,-0.09375
91940,15.6,0.0,-0.09375
91941,15.62,0.0,-0.09375
91942,15.62,0.0,-0.09375
91943,15.79,0.0,0.0
91944,15.79,0.0,0.0
91945,15.74,0.0,0.0
91946,15.74,0.0,0.0
91947,15.42,0.0,0.0
91948,15.42,0.0,0.0
91949,15.35,0.0,0.0
91950,15.35,0.0,0.0
91951,15.46,0.0,0.0
91952,15.46,0.0,0.0
91953,15.77,0.0,0.0
91954,15.77,0.0,0.0
91955,15.8,0.0,-0.1875
91956,15.8,0.0,-0.1875
91957,15.5,0.0,-0.28125
91958,15.5,0.0,-0.28125
91959,15.62,0.0,-0.375
91960,15.62,0.0,-0.375
91961,15.88,0.0,-0.375
91962,15.88,0.0,-0.375
91963,15.57,0.0,-0.375
91964,15.57,0.0,-0.375
91965,15.44,0.0,-0.28125
91966,15.44,0.0,-0.28125
91967,15.57,0.0,-0.28125
91968,15.57,0.0,-0.28125
91969,15.51,0.0,-0.1875
91970,15.51,0.0,-0.1875
91971,15.68,0.0,-0.28125
91972,15.68,0.0,-0.28125
91973,15.65,0.0,-0.28125
91974,15.65,0.0,-0.28125
91975,15.49,0.0,-0.28125
91976,15.49,0.0,-0.28125
91977,15.56,0.0,-0.28125
91978,15.56,0.0,-0.28125
91979,15.63,0.0,-0.375
91980,15.63,0.0,-0.375
91981,15.33,0.0,-0.375
91982,15.33,0.0,-0.375
91983,15.27,0.0,-0.375
91984,15.27,0.0,-0.375
91985,15.45,0.0,-0.375
91986,15.45,0.0,-0.375
91987,15.61,0.0,-0.375
91988,15.61,0.0,-0.375
91989,15.62,0.0,-0.46875
91990,15.62,0.0,-0.46875
91991,15.73,0.0,-0.46875
91992,15.73,0.0,-0.46875
91993,15.63,0.0,-0.46875
91994,15.63,0.0,-0.46875
91995,15.4,0.0,-0.5625
91996,15.4,0.0,-0.5625
91997,15.64,0.0,-0.5625
91998,15.64,0.0,-0.5625
91999,15.72,0.0,-0.46875
92000,15.72,0.0,-0.46875
92001,15.52,0.0,-0.46875
92002,15.52,0.0,-0.46875
92003,15.74,0.0,-0.375
92004,15.74,0.0,-0.375
92005,15.74,0.0,-0.375
92006,15.74,0.0,-0.375
92007,15.67,0.0,-0.28125
92008,15.67,0.0,-0.28125
92009,15.76,0.0,-0.28125
92010,15.76,0.0,-0.28125
92011,15.68,0.0,-0.1875
92012,15.68,0.0,-0.1875
92013,15.76,0.0,-0.1875
92014,15.76,0.0,-0.1875
92015,15.68,0.0,-0.1875
92016,15.68,0.0,-0.1875
92017,15.51,0.0,-0.1875
92018,15.51,0.0,-0.1875
92019,15.44,0.0,-0.1875
92020,15.44,0.0,-0.1875
92021,15.45,0.0,-0.1875
92022,15.45,0.0,-0.1875
92023,15.37,0.0,-0.1875
92024,15.37,0.0,-0.1875
92025,15.24,0.0,-0.1875
92026,15.24,0.0,-0.1875
92027,15.19,0.0,-0.1875
92028,15.19,0.0,-0.1875
92029,15.17,0.0,-0.1875
92030,15.17,0.0,-0.1875
92031,15.17,0.0,-0.1875
92032,15.14,0.0,-0.1875
92033,15.14,0.0,-0.1875
92034,15.17,0.0,-0.1875
92035,15.17,0.0,-0.1875
92036,15.19,0.0,-0.1875
92037,15.19,0.0,-0.1875
92038,15.15,0.0,-0.1875
92039,15.15,0.0,-0.1875
92040,15.22,0.0,-0.1875
92041,15.22,0.0,-0.1875
92042,15.24,0.0,-0.1875
92043,15.24,0.0,-0.1875
